# G-code interpreter output — auto-generated by gcode_interpreter.py
# Units: X/Y/Z in mm | Toolhead_Speed in mm/min | Extrusion_Length in mm | Extrusion_Speed in mm/min
X,Y,Z,QX,QY,QZ,QW,Toolhead_Speed_mm_per_min,Extrusion_Length_mm,Extrusion_Speed_mm_per_min,Move_Type,Segment_ID,GCode_Line
53.5200,25.1190,0.4500,0.500000,0.500000,0.500000,0.500000,300.0000,0.265770,33.868533,extrusion,5,187
53.8220,27.4170,0.4500,0.500000,0.500000,0.500000,0.500000,300.0000,0.261660,33.868056,extrusion,5,188
53.9000,29.5130,0.4500,0.500000,0.500000,0.500000,0.500000,300.0000,0.236790,33.868255,extrusion,5,189
53.7680,31.8690,0.4500,0.500000,0.500000,0.500000,0.500000,300.0000,0.266400,33.868785,extrusion,5,190
53.4040,34.1930,0.4500,0.500000,0.500000,0.500000,0.500000,300.0000,0.265570,33.868925,extrusion,5,191
52.8120,36.4720,0.4500,0.500000,0.500000,0.500000,0.500000,300.0000,0.265830,33.868947,extrusion,5,192
51.9980,38.6820,0.4500,0.500000,0.500000,0.500000,0.500000,300.0000,0.265880,33.868015,extrusion,5,193
50.9700,40.7990,0.4500,0.500000,0.500000,0.500000,0.500000,300.0000,0.265690,33.868927,extrusion,5,194
49.7370,42.8050,0.4500,0.500000,0.500000,0.500000,0.500000,300.0000,0.265830,33.868886,extrusion,5,195
48.3120,44.6790,0.4500,0.500000,0.500000,0.500000,0.500000,300.0000,0.265780,33.868087,extrusion,5,196
46.7100,46.4030,0.4500,0.500000,0.500000,0.500000,0.500000,300.0000,0.265690,33.868600,extrusion,5,197
44.9450,47.9610,0.4500,0.500000,0.500000,0.500000,0.500000,300.0000,0.265780,33.867818,extrusion,5,198
43.0350,49.3360,0.4500,0.500000,0.500000,0.500000,0.500000,300.0000,0.265690,33.868157,extrusion,5,199
40.9980,50.5160,0.4500,0.500000,0.500000,0.500000,0.500000,300.0000,0.265760,33.867775,extrusion,5,200
38.8540,51.4890,0.4500,0.500000,0.500000,0.500000,0.500000,300.0000,0.265810,33.868964,extrusion,5,201
36.6250,52.2460,0.4500,0.500000,0.500000,0.500000,0.500000,300.0000,0.265760,33.868627,extrusion,5,202
34.3250,52.7800,0.4500,0.500000,0.500000,0.500000,0.500000,300.0000,0.266560,33.867857,extrusion,5,203
31.9910,53.0820,0.4500,0.500000,0.500000,0.500000,0.500000,300.0000,0.265690,33.868050,extrusion,5,204
29.6390,53.1530,0.4500,0.500000,0.500000,0.500000,0.500000,300.0000,0.265650,33.868501,extrusion,5,205
27.2920,52.9910,0.4500,0.500000,0.500000,0.500000,0.500000,300.0000,0.265590,33.867861,extrusion,5,206
24.9700,52.5980,0.4500,0.500000,0.500000,0.500000,0.500000,300.0000,0.265870,33.868460,extrusion,5,207
22.6980,51.9770,0.4500,0.500000,0.500000,0.500000,0.500000,300.0000,0.265900,33.867726,extrusion,5,208
20.4990,51.1350,0.4500,0.500000,0.500000,0.500000,0.500000,300.0000,0.265830,33.868152,extrusion,5,209
18.3950,50.0800,0.4500,0.500000,0.500000,0.500000,0.500000,300.0000,0.265720,33.868569,extrusion,5,210
16.6590,48.9990,0.4500,0.500000,0.500000,0.500000,0.500000,300.0000,0.230880,33.868987,extrusion,5,211
14.7850,47.5750,0.4500,0.500000,0.500000,0.500000,0.500000,300.0000,0.265710,33.867872,extrusion,5,212
13.0600,45.9730,0.4500,0.500000,0.500000,0.500000,0.500000,300.0000,0.265770,33.868254,extrusion,5,213
11.5020,44.2080,0.4500,0.500000,0.500000,0.500000,0.500000,300.0000,0.265780,33.867818,extrusion,5,214
10.1260,42.2980,0.4500,0.500000,0.500000,0.500000,0.500000,300.0000,0.265760,33.868670,extrusion,5,215
8.9450,40.2620,0.4500,0.500000,0.500000,0.500000,0.500000,300.0000,0.265720,33.867909,extrusion,5,216
7.9710,38.1180,0.4500,0.500000,0.500000,0.500000,0.500000,300.0000,0.265850,33.868114,extrusion,5,217
7.2140,35.8890,0.4500,0.500000,0.500000,0.500000,0.500000,300.0000,0.265760,33.868627,extrusion,5,218
6.6800,33.5960,0.4500,0.500000,0.500000,0.500000,0.500000,300.0000,0.265790,33.867821,extrusion,5,219
6.3780,31.2970,0.4500,0.500000,0.500000,0.500000,0.500000,300.0000,0.261770,33.867806,extrusion,5,220
6.3000,29.2020,0.4500,0.500000,0.500000,0.500000,0.500000,300.0000,0.236680,33.868658,extrusion,5,221
6.4330,26.8450,0.4500,0.500000,0.500000,0.500000,0.500000,300.0000,0.266520,33.868905,extrusion,5,222
6.7960,24.5210,0.4500,0.500000,0.500000,0.500000,0.500000,300.0000,0.265550,33.868599,extrusion,5,223
7.3880,22.2420,0.4500,0.500000,0.500000,0.500000,0.500000,300.0000,0.265830,33.868947,extrusion,5,224
8.2020,20.0330,0.4500,0.500000,0.500000,0.500000,0.500000,300.0000,0.265780,33.868771,extrusion,5,225
9.2310,17.9150,0.4500,0.500000,0.500000,0.500000,0.500000,300.0000,0.265840,33.868816,extrusion,5,226
10.4630,15.9090,0.4500,0.500000,0.500000,0.500000,0.500000,300.0000,0.265770,33.868771,extrusion,5,227
11.8880,14.0350,0.4500,0.500000,0.500000,0.500000,0.500000,300.0000,0.265780,33.868087,extrusion,5,228
13.3660,12.4450,0.4500,0.500000,0.500000,0.500000,0.500000,300.0000,0.245080,33.868782,extrusion,5,229
42.8840,38.8920,0.4500,0.500000,0.500000,0.500000,0.500000,600.0000,0.000000,0.000000,travel,6,232
42.3670,39.5510,0.4500,0.500000,0.500000,0.500000,0.500000,300.0000,0.093810,33.599660,extrusion,7,236
41.8490,40.1420,0.4500,0.500000,0.500000,0.500000,0.500000,300.0000,0.088220,33.676962,extrusion,7,238
41.3020,40.7070,0.4500,0.500000,0.500000,0.500000,0.500000,300.0000,0.088410,33.726864,extrusion,7,240
40.7280,41.2450,0.4500,0.500000,0.500000,0.500000,0.500000,300.0000,0.088490,33.744127,extrusion,7,242
40.1290,41.7550,0.4500,0.500000,0.500000,0.500000,0.500000,300.0000,0.088480,33.740831,extrusion,7,243
39.7000,42.0940,0.4500,0.500000,0.500000,0.500000,0.500000,300.0000,0.061480,33.732390,extrusion,7,245
38.9540,42.6240,0.4500,0.500000,0.500000,0.500000,0.500000,300.0000,0.102210,33.507654,extrusion,7,247
38.1790,43.1100,0.4500,0.500000,0.500000,0.500000,0.500000,300.0000,0.102400,33.581874,extrusion,7,249
37.4900,43.4900,0.4500,0.500000,0.500000,0.500000,0.500000,300.0000,0.088290,33.662394,extrusion,7,251
